car_park_no,address,x_coord,y_coord,car_park_type,type_of_parking_system,short_term_parking,free_parking,night_parking,car_park_decks,gantry_height,car_park_basement,latitude,longitude
SB23,BLK 354 ADMIRALTY DRIVE,26338.6026,47963.0686,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,NO,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N,1.450035,103.818389
SB24,BLK 506 WELLINGTON CIRCLE,26912.8565,48215.9522,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N,1.452322,103.823549
SB25,BLK 588 MONTREAL DRIVE,27050.5673,47980.1685,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,4,2.15,N,1.450190,103.824787
SB26,BLK 484A ADMIRALTY LINK,25986.3619,48674.0283,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N,1.456465,103.815224
SB27,BLK 492A ADMIRALTY LINK,26228.1281,48691.4308,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N,1.456622,103.817396
SB28,BLK 482A ADMIRALTY LINK,26032.4828,48496.9223,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N,1.454863,103.815638
SB29,BLK 508 WELLINGTON CIRCLE,26526.0290,48295.8664,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N,1.453045,103.820073
SB3,BLK 325A SEMBAWANG CRESCENT,26377.6891,47399.3922,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N,1.444938,103.818741
SB30,BLK 466 SEMBAWANG DRIVE,25798.9394,48563.7941,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,2,2.15,N,1.455468,103.813540
SB31,BLK 463 SEMBAWANG DRIVE,25908.3774,48570.2721,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,6,2.15,N,1.455527,103.814523
SB32,BLK 591 MONTREAL LINK,27227.5367,47985.4174,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,8,2.15,N,1.450238,103.826377
SB33,BLK 592 MONTREAL LINK,27345.0145,48093.3785,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,13,2.15,N,1.451214,103.827433
SB34,BLK 462 SEMBAWANG DRIVE,25796.9155,48472.7851,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,3.80,N,1.454645,103.813522
SB35,BLK 120 CANBERRA CRES,27808.9467,47485.5107,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,8,2.15,N,1.445717,103.831602
SB36,BLK 121 CANBERRA ST,28073.8648,47675.4504,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1,2.15,N,1.447434,103.833982
SB37,BLK 106 CANBERRA STREET,27935.4647,47865.1427,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,8,2.15,N,1.449150,103.832739
SB38,BLK 129 CANBERRA ST,27930.3532,47366.8059,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,14,2.15,N,1.444643,103.832693
SB39,BLK 108 CANBERRA WALK,27876.1108,47714.0370,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,11,2.15,N,1.447783,103.832205
SB4,BLK 313A SEMBAWANG DRIVE,26659.5337,47304.5182,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N,1.444080,103.821273
SB40,BLK 115 CANBERRA WALK,27486.3855,47524.8095,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2.15,N,1.446072,103.828703
SB41,BLK 361 SEMBAWANG CRES,25822.6138,47537.0937,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,8,2.15,N,1.446183,103.813753
SB42,BLK 365 SEMBAWANG CRES,26100.1921,47335.3308,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,8,2.15,N,1.444358,103.816247
SB43,BLK 117 CANBERRA CRESCENT,27621.3632,47413.9109,MULTI-STOREY CAR PARK,COUPON PARKING,WHOLE DAY,NO,YES,7,2.15,N,1.445069,103.829916
SB44,BLK 102 CANBERRA STREET,27861.4431,48160.6538,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,12,2.15,N,1.451822,103.832074
SB5,BLK 322A SEMBAWANG CLOSE,26317.2063,47530.1084,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N,1.446120,103.818197
SB6,BLK 306A CANBERRA ROAD,26802.1975,47444.0071,MULTI-STOREY CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,6,2.15,N,1.445341,103.822555
SB7,BLK 336A SEMBAWANG CRESCENT,25962.1661,47586.3759,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N,1.446629,103.815007
SB8,BLK 330A SEMBAWANG CLOSE,26209.1886,47639.8142,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N,1.447112,103.817226
SB9,BLK 335A SEMBAWANG CLOSE,26015.7785,47701.5670,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N,1.447670,103.815488
SDM,BLK 114A LORONG 3 GEYLANG MSCP,32577.6928,32750.7372,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,5,1.90,N,1.312460,103.874451
SDM2,BLK 50A SIMS DRIVE,33023.2540,33156.8404,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,4,2.15,N,1.316133,103.878455
SD1,BLK 40-44 SIMS DRIVE,32870.5864,33205.4777,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.50,N,1.316573,103.877083
SD10,BLK 113/114 LOR 3 GEYLANG,32536.1875,32664.7148,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,0.00,N,1.311682,103.874078
SD11,BLK 63 SIMS PLACE,33133.8433,33184.8063,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,YES,0,0.00,N,1.316386,103.879449
SD2,BLK 45/50/51 SIMS DRIVE,33013.2144,33244.1573,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,4.50,N,1.316922,103.878365
SD3,BLK 46/47/48/49 SIMS PLACE,33111.4554,33289.2189,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.50,N,1.317330,103.879248
SD4,BLK 52 SIMS PLACE,33222.1008,33206.1110,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.50,N,1.316578,103.880242
SD5,BLK 53 SIMS PLACE,33185.7148,33337.7578,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.50,N,1.317769,103.879915
SD9,BLK 114 LOR 3 GEYLANG,32471.3589,32673.4722,SURFACE CAR PARK,ELECTRONIC PARKING,NO,SUN & PH FR 7AM-10.30PM,YES,0,4.15,N,1.311761,103.873496
SE1R,157 SERANGOON NORTH AVE 1,32008.2454,39269.0556,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,NO,NO,0,0.00,N,1.371410,103.869336
SE11,BLK 151/154 SERANGOON NORTH AVE 1/2,32462.7350,39138.1824,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,4.50,N,1.370226,103.873419
SE12,BLK 211-222 SERANGOON AVENUE 4,32425.9955,37769.0271,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.50,N,1.357844,103.873089
SE13,BLK 223/230 SERANGOON AVENUE 4,32118.9668,37628.3516,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.50,N,1.356572,103.870330
SE14,BLK 231/237 SERANGOON AVENUE 3,32080.9673,37405.0495,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.00,N,1.354552,103.869989
SE15,BLK 238/246 SERANGOON AVENUE 3,32016.5748,37221.7930,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,4.50,N,1.352895,103.869410
SE16,BLK 301/319 SERANGOON AVENUE 2,31828.4814,37191.2676,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.50,N,1.352619,103.867720
SE17,BLK 321/329 SERANGOON AVENUE 3,31827.3152,37091.2582,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,0.00,N,1.351714,103.867709
SE18,BLK 330/335 SERANGOON AVENUE 3,32133.8758,36923.5252,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,0,4.50,N,1.350197,103.870464
SE19,BLK 201/210 SERANGOON CENTRAL,32493.0156,37426.3627,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,0.00,N,1.354745,103.873691
SE2,BLK 101/108 SERANGOON NORTH AVE 1,32141.4161,39120.5864,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.50,N,1.370067,103.870532
SE20,BLK 264 SERANGOON CENTRAL,32315.8014,37076.1308,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,2,1.90,N,1.351578,103.872099
SE21,BLK 262/263 SERANGOON CENTRAL,32306.5934,37281.6467,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.50,N,1.353436,103.872016
SE22,BLK 261/263 SERANGOON CENTRAL,32319.1389,37361.3217,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.50,N,1.354157,103.872129
SE23,BLK 253/254 SERANGOON CENTRAL DRIVE,32175.5882,37349.5073,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,7,1.90,N,1.354050,103.870839
SE24,BLK 265 SERANGOON AVENUE 3,32248.5137,37207.3633,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,0.00,N,1.352764,103.871494
SE25,BLK 401/408 SERANGOON CENTRAL/AVE 1,32385.3212,36493.6986,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,5.40,N,1.346310,103.872723
SE26,BLK 409/414 SERANGOON CENTRAL/AVE 1,32542.9488,36786.8864,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,0,5.40,N,1.348962,103.874140
SE27,BLK 421/427 SERANGOON CENTRAL/AVE 1,32777.6686,36724.1991,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,5.40,N,1.348395,103.876249
SE28,BLK 410A SERANGOON CENTRAL,32485.4629,36702.1845,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,10,2.00,N,1.348196,103.873623
SE29,BLK 2A LORONG LEW LIAN,32727.6274,36890.9379,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,11,2.00,N,1.349903,103.875799
SE3,BLK 109/112 SERANGOON NORTH AVE 1,32184.8437,39029.6133,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,0.00,N,1.369244,103.870922
SE30,BLK 141A SERANGOON NTH AVE 1,32577.7448,38876.7994,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2.00,N,1.367862,103.874453
SE31,BLK 514/520 SERANGOON NORTH AVENUE 4,32490.8340,39280.3789,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.50,N,1.371512,103.873672
SE32,BLK 521/530 SERANGOON NORTH AVENUE 4,32337.7930,39365.8320,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.50,N,1.372285,103.872297
SE33,BLK 537/542 SERANGOON NORTH AVENUE 4,32372.4102,39573.3748,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.50,N,1.374162,103.872608
SE34,BLK 531/536 SERANGOON NORTH AVENUE 4,32561.5329,39548.9793,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.50,N,1.373941,103.874307
SE35,BLK 500/506B SERANGOON NORTH AVENUE 4,32778.0707,39455.8826,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.50,N,1.373099,103.876253
SE37,BLK 519 SERANGOON NORTH AVENUE 4,32626.2779,39288.7385,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.50,N,1.371588,103.874889
SE38,BLK 504A SERANGOON NORTH AVENUE 4,32718.2316,39550.3266,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2.00,N,1.373953,103.875715
SE39,BLK 542A SERANGOON NORTH AVENUE 4,32271.7043,39500.6075,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,6,2.15,N,1.373504,103.871703
SE4,"BLK 113-125, 142-148 SERANGOON NORTH AVE 1",32337.7296,38973.7878,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.50,N,1.368739,103.872296
SE4S,BLK 149A SERANGOON NORTH AVENUE 1,32447.1780,38780.0615,MULTI-STOREY CAR PARK,COUPON PARKING,WHOLE DAY,NO,YES,5,2.15,N,1.366987,103.873280
SE40,BLK 550A SERANGOON NORTH AVENUE 3,32084.7485,39394.1524,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2.15,N,1.372541,103.870023
SE41,BLK 546A SERANGOON NORTH AVE 3,32105.7886,39560.7557,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2.15,N,1.374048,103.870212
SE42,BLK 512A SERANGOON NORTH AVE 4,32650.2875,39210.4727,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2.15,N,1.370880,103.875105
SE43,BLK 510 SERANGOON NORTH AVE 4,32714.5800,39167.8900,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,0,0.00,N,1.370495,103.875682
SE50,BLK 238A SERANGOON AVENUE 2,31927.5751,37333.0762,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N,1.353901,103.868610
SE51,BLK 257A SERANGOON CENTRAL DRIVE,32347.3644,37477.7718,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,7,2.15,N,1.355210,103.872382
SE52,NEXT TO BLK 226 SERANGOON AVE 4,32264.0000,37663.5000,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,0.00,N,1.356890,103.871633
SE53,BLK 150 SERANGOON NORTH AVE 2,32644.2551,39044.4283,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,4,2.15,N,1.369378,103.875050
SE54,BLK 223A SERANGOON AVE 4,32212.7535,37730.9037,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,NO,YES,0,0.00,N,1.357499,103.871173
SE6,BLK 126 SERANGOON NORTH AVE 1,32291.7151,38654.0710,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,0.00,N,1.365848,103.871883
SE7,BLK 127 SERANGOON NORTH AVE 1,32311.0661,38616.7321,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.00,N,1.365510,103.872056
SE9,BLK 135/141 SERANGOON NORTH AVE 2,32578.5299,38938.1920,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.00,N,1.368417,103.874460
SGLM,BLK 4A ST. GEORGE'S LANE,30996.5411,33882.5768,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2.00,N,1.322696,103.860244
SGTM,BLK 25A/26/26A/26B ST.GEORGE'S LANE,31285.1184,33809.4155,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,8,2.15,N,1.322035,103.862837
SG1,BLK 1/3/8 ST GEORGE RD,31081.3691,33941.3672,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.50,N,1.323228,103.861006
SG2,BLK 14/19 ST GEORGE RD,31215.5547,34039.5820,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.50,N,1.324116,103.862212
SG3,BLK 20/23 ST GEORGE RD,31211.6165,34153.5582,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.50,N,1.325147,103.862177
SG4,BLK 9/11 ST GEORGE RD,31314.7745,33950.1960,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.50,N,1.323308,103.863104
SH1,BLK 301-313 SHUNFU ROAD,28554.1079,36984.0277,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.50,N,1.350745,103.838298
SH2,BLK 320 SHUNFU ROAD,28406.2288,37118.9660,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,4,2.15,N,1.351965,103.836969
SIM1,BLK 115 SIMEI STREET 1,41035.8834,36146.1393,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,5,1.90,N,1.343165,103.950454
SIM2,BLK 125 SIMEI STREET 1,41421.5824,36471.4610,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,9,1.90,N,1.346106,103.953920
SIM3,BLK 166 SIMEI ROAD MSCP,41894.1857,36390.0702,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,5,1.90,N,1.345370,103.958166
SIM4,BLK 248 SIMEI STREET 5,41380.0528,36193.5530,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,7,1.90,N,1.343593,103.953546
SIM5,BLK 256A SIMEI STREET 1,41239.1770,36075.6849,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,10,2.15,N,1.342527,103.952280
SIM6,BLK 168 SIMEI LANE,41980.7224,36124.2827,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,2,2.15,N,1.342966,103.958944
SI1,BLK 101/107 SIMEI STREET 1,41132.0547,35918.9005,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.50,N,1.341109,103.951318
SI10,BLK 148 - 154 SIMEI STREET 1,41778.1055,36412.1574,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,5.40,N,1.345570,103.957123
SI11,BLK 155/162 SIMEI ROAD,42016.4544,36368.2260,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.00,N,1.345173,103.959265
SI12,BLK 163/165 SIMEI ROAD,41979.0020,36445.3718,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,3.80,N,1.345870,103.958928
SI13,BLK 221/235 SIMEI STREET 4,41776.8118,36015.1241,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.50,N,1.341979,103.957111
SI14,BLK 142/145 SIMEI ST 2,41499.3416,36379.6414,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,NO,NO,0,0.00,N,1.345276,103.954618
SI2,BLK 108/119 SIMEI STREET 1,41198.5644,36239.7964,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.50,N,1.344011,103.951916
SI3,BLK 117/119 SIMEI STREET 1,41210.8437,36301.0430,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.00,N,1.344565,103.952026
SI4,BLK 120/122 SIMEI STREET 1,41238.5468,36333.2491,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.50,N,1.344857,103.952275
SI5,BLK 120/130 SIMEI STREET 1,41426.5160,36431.5438,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.50,N,1.345745,103.953964
SI6,BLK 132 SIMEI STREET 1,41611.4102,36559.4180,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.00,N,1.346902,103.955625
SI7,BLK 132 - 139 SIMEI STREET 1,41685.6118,36617.7899,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,5.40,N,1.347430,103.956292
SI8,BLK 138 SIMEI STREET 1,41777.9717,36593.4263,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.00,N,1.347209,103.957122
SI9,BLK 141/147 SIMEI STREET 2,41590.7201,36434.8566,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.00,N,1.345775,103.955439
SK1,BLK 133A RIVERVALE STREET,35884.5645,41149.7601,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N,1.388417,103.904167
SK1K,BLK 272A SENGKANG CENTRAL,34678.7297,40731.1214,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,NO,YES,0,0.00,N,1.384632,103.893332
SK10,BLK 241A COMPASSVALE WALK,35224.4669,41353.9464,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N,1.390264,103.898236
SK11,BLK 226D COMPASSVALE WALK,35361.0715,41148.1882,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N,1.388403,103.899463
SK12,BLK 103A RIVERVALE WALK,35494.0265,40573.0138,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N,1.383201,103.900658
SK13,BLK 228D COMPASSVALE WALK,35503.5320,41122.8627,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N,1.388174,103.900744
SK14,BLK 142A RIVERVALE DRIVE,36014.7491,41304.3232,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N,1.389815,103.905337
SK15,BLK 256A COMPASSVALE ROAD,35368.9230,41723.2516,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,13,2.15,N,1.393604,103.899534
SK16,BLK 111A RIVERVALE WALK,35521.3711,40631.4230,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N,1.383730,103.900904
SK17,BLK 248A COMPASSVALE ROAD,35276.8508,41636.7294,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,13,2.15,N,1.392821,103.898707
SK18,BLK 188E RIVERVALE DRIVE,35927.2239,41842.1501,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N,1.394679,103.904551
SK19,BLK 190C RIVERVALE DRIVE,35690.9808,41852.5684,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,9,2.15,N,1.394773,103.902428
SK2,BLK 236A COMPASSVALE WALK,35433.4759,41356.0962,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N,1.390283,103.900114
SK20,BLK 191C RIVERVALE DRIVE,35856.3716,41778.8908,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2.15,N,1.394107,103.903914
SK21,BLK 117D RIVERVALE DRIVE,35772.4099,40529.1502,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N,1.382805,103.903160
